ns=3;s="DB_OPC_UA"."IMS_4A_M0009681"."I_Eingaenge"."I_IMS4A_B3":::1:::00:00:00.427859:::bool
ns=3;s="DB_OPC_UA"."IMS_4A_M0009681"."I_Eingaenge"."I_IMS4A_B4":::1:::00:00:00.427859:::bool
ns=3;s="DB_OPC_UA"."IMS_4A_M0009681"."I_Eingaenge"."I_IMS4A_IL":::0:::00:00:00.427859:::bool
ns=3;s="DB_OPC_UA"."IMS_4A_M0009681"."I_Eingaenge"."I_IMS4A_IR":::0:::00:00:00.427859:::bool
ns=3;s="DB_OPC_UA"."IMS_4A_M0009681"."Q_Ausgaenge"."Q_IMS4A_M1":::0:::00:00:00.427859:::bool
ns=3;s="DB_OPC_UA"."IMS_4A_M0009681"."Q_Ausgaenge"."Q_IMS4A_M2":::0:::00:00:00.632314:::bool
ns=3;s="DB_OPC_UA"."IMS_4A_M0009681"."Q_Ausgaenge"."Q_IMS4A_QR":::0:::00:00:00.632314:::bool
ns=3;s="DB_OPC_UA"."IMS_4A_M0009681"."Q_Ausgaenge"."Q_IMS4A_QS":::0:::00:00:00.632314:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."I_Eingaenge"."I_IMS4B_B3":::1:::00:00:00.632314:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."I_Eingaenge"."I_IMS4B_B4":::1:::00:00:00.633270:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."I_Eingaenge"."I_IMS4B_IL":::0:::00:00:00.633270:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."I_Eingaenge"."I_IMS4B_IR":::0:::00:00:00.633270:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."Q_Ausgaenge"."Q_IMS4B_M1":::0:::00:00:00.633270:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."Q_Ausgaenge"."Q_IMS4B_M2":::0:::00:00:00.633270:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."Q_Ausgaenge"."Q_IMS4B_QR":::0:::00:00:00.633270:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."Q_Ausgaenge"."Q_IMS4B_QS":::0:::00:00:00.633270:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."I_Eingaenge"."I_IMS5A_B3":::1:::00:00:00.633270:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."I_Eingaenge"."I_IMS5A_B4":::1:::00:00:00.633270:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."I_Eingaenge"."I_IMS5A_B5":::0:::00:00:00.846750:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."I_Eingaenge"."I_IMS5A_B6":::1:::00:00:00.846750:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."I_Eingaenge"."I_IMS5A_IL":::0:::00:00:00.846750:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."I_Eingaenge"."I_IMS5A_IR":::0:::00:00:00.846750:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."Q_Ausgaenge"."Q_IMS5A_M1":::0:::00:00:00.846750:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."Q_Ausgaenge"."Q_IMS5A_M2":::0:::00:00:00.847738:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."Q_Ausgaenge"."Q_IMS5A_QR":::0:::00:00:00.847738:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."Q_Ausgaenge"."Q_IMS5A_QS":::0:::00:00:00.847738:::bool
ns=3;s="DB_OPC_UA"."IMS_5B_M0009682"."I_Eingaenge"."I_IMS5B_B3":::1:::00:00:00.847738:::bool
ns=3;s="DB_OPC_UA"."IMS_5B_M0009682"."I_Eingaenge"."I_IMS5B_B4":::1:::00:00:00.847738:::bool
ns=3;s="DB_OPC_UA"."IMS_5B_M0009682"."I_Eingaenge"."I_IMS5B_B5":::0:::00:00:00.847738:::bool
ns=3;s="DB_OPC_UA"."IMS_5B_M0009682"."I_Eingaenge"."I_IMS5B_B6":::1:::00:00:00.847738:::bool
ns=3;s="DB_OPC_UA"."IMS_5B_M0009682"."I_Eingaenge"."I_IMS5B_IL":::0:::00:00:00.847738:::bool
ns=3;s="DB_OPC_UA"."IMS_5B_M0009682"."I_Eingaenge"."I_IMS5B_IR":::0:::00:00:00.847738:::bool
ns=3;s="DB_OPC_UA"."IMS_5B_M0009682"."Q_Ausgaenge"."Q_IMS5B_M1":::0:::00:00:01.050207:::bool
ns=3;s="DB_OPC_UA"."IMS_5B_M0009682"."Q_Ausgaenge"."Q_IMS5B_M2":::0:::00:00:01.050207:::bool
ns=3;s="DB_OPC_UA"."IMS_5B_M0009682"."Q_Ausgaenge"."Q_IMS5B_QR":::0:::00:00:01.050207:::bool
ns=3;s="DB_OPC_UA"."IMS_5B_M0009682"."Q_Ausgaenge"."Q_IMS5B_QS":::0:::00:00:01.050207:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."I_Eingaenge"."I_IMS7_B3":::1:::00:00:01.050207:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."I_Eingaenge"."I_IMS7_B4":::1:::00:00:01.050207:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."I_Eingaenge"."I_IMS7_B5":::0:::00:00:01.050207:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."I_Eingaenge"."I_IMS7_B6":::0:::00:00:01.050207:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."I_Eingaenge"."I_IMS7_B7":::1:::00:00:01.050207:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."I_Eingaenge"."I_IMS7_IL":::0:::00:00:01.051207:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."I_Eingaenge"."I_IMS7_IR":::0:::00:00:01.051207:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."Q_Ausgaenge"."Q_IMS7_M1":::0:::00:00:01.051207:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."Q_Ausgaenge"."Q_IMS7_M2":::0:::00:00:01.051207:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."Q_Ausgaenge"."Q_IMS7_M3":::0:::00:00:01.265579:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."Q_Ausgaenge"."Q_IMS7_M4":::0:::00:00:01.265579:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."Q_Ausgaenge"."Q_IMS7_QR":::0:::00:00:01.265579:::bool
ns=3;s="DB_OPC_UA"."IMS_7_M0000000"."Q_Ausgaenge"."Q_IMS7_QS":::0:::00:00:01.265579:::bool
ns=3;s="DB_OPC_UA"."Qi_CHARGER"."Ladetemperatur_PT100":::0.0:::00:00:01.265579:::float
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.6168980598449707:::00:00:02.465372:::float
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617983102798462:::00:00:03.472681:::float
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617621660232544:::00:00:04.479021:::float
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617983102798462:::00:00:10.470398:::float
ns=3;s="DB_OPC_UA"."IMS_3A_M0009680"."I_Eingaenge"."I_IMS3A_IL":::0:::00:00:10.470398:::bool
ns=3;s="DB_OPC_UA"."IMS_3A_M0009680"."Q_Ausgaenge"."Q_IMS3A_QR":::1:::00:00:10.470398:::bool
ns=3;s="DB_OPC_UA"."IMS_3B_M0009680"."Q_Ausgaenge"."Q_IMS3B_QR":::1:::00:00:10.470398:::bool
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617621660232544:::00:00:11.481638:::float
ns=3;s="DB_OPC_UA"."IMS_3A_M0009680"."Q_Ausgaenge"."Q_IMS3A_QR":::0:::00:00:13.481328:::bool
ns=3;s="DB_OPC_UA"."IMS_3B_M0009680"."I_Eingaenge"."I_IMS3B_B3":::0:::00:00:13.482297:::bool
ns=3;s="DB_OPC_UA"."IMS_3B_M0009680"."Q_Ausgaenge"."Q_IMS3B_M1":::1:::00:00:13.483289:::bool
ns=3;s="DB_OPC_UA"."IMS_3B_M0009680"."Q_Ausgaenge"."Q_IMS3B_QR":::0:::00:00:14.483445:::bool
ns=3;s="DB_OPC_UA"."IMS_3B_M0009680"."Q_Ausgaenge"."Q_IMS3B_M2":::1:::00:00:15.485831:::bool
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617983102798462:::00:00:16.486205:::float
ns=3;s="DB_OPC_UA"."IMS_3B_M0009680"."Q_Ausgaenge"."Q_IMS3B_M2":::0:::00:00:16.486205:::bool
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617621660232544:::00:00:17.492467:::float
ns=3;s="DB_OPC_UA"."IMS_3B_M0009680"."I_Eingaenge"."I_IMS3B_B3":::1:::00:00:17.492467:::bool
ns=3;s="DB_OPC_UA"."IMS_3B_M0009680"."Q_Ausgaenge"."Q_IMS3B_M1":::0:::00:00:17.492467:::bool
ns=3;s="DB_OPC_UA"."IMS_3B_M0009680"."Q_Ausgaenge"."Q_IMS3B_QR":::1:::00:00:17.492467:::bool
ns=3;s="DB_OPC_UA"."IMS_4A_M0009681"."Q_Ausgaenge"."Q_IMS4A_QR":::1:::00:00:17.492467:::bool
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617983102798462:::00:00:19.498202:::float
ns=3;s="DB_OPC_UA"."IMS_3B_M0009680"."Q_Ausgaenge"."Q_IMS3B_QR":::0:::00:00:19.499199:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."Q_Ausgaenge"."Q_IMS4B_QR":::1:::00:00:19.499199:::bool
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617621660232544:::00:00:20.502513:::float
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617983102798462:::00:00:22.505224:::float
ns=3;s="DB_OPC_UA"."IMS_4A_M0009681"."Q_Ausgaenge"."Q_IMS4A_QR":::0:::00:00:22.507178:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."I_Eingaenge"."I_IMS4B_B3":::0:::00:00:22.507178:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."Q_Ausgaenge"."Q_IMS4B_M1":::1:::00:00:22.507178:::bool
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617621660232544:::00:00:23.502553:::float
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."Q_Ausgaenge"."Q_IMS4B_QR":::0:::00:00:23.502553:::bool
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617983102798462:::00:00:24.512861:::float
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."I_Eingaenge"."I_IMS4B_B4":::0:::00:00:24.513817:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."Q_Ausgaenge"."Q_IMS4B_M2":::1:::00:00:24.514808:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."I_Eingaenge"."I_IMS4B_B4":::1:::00:00:25.508393:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."Q_Ausgaenge"."Q_IMS4B_M2":::0:::00:00:25.508393:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."I_Eingaenge"."I_IMS4B_B3":::1:::00:00:26.517648:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."Q_Ausgaenge"."Q_IMS4B_M1":::0:::00:00:26.517648:::bool
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."Q_Ausgaenge"."Q_IMS4B_QR":::1:::00:00:26.517648:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."Q_Ausgaenge"."Q_IMS5A_QR":::1:::00:00:26.517648:::bool
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617621660232544:::00:00:27.318510:::float
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617983102798462:::00:00:28.335302:::float
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.6168980598449707:::00:00:30.344968:::float
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617983102798462:::00:00:31.347433:::float
ns=3;s="DB_OPC_UA"."IMS_4B_M0009681"."Q_Ausgaenge"."Q_IMS4B_QR":::0:::00:00:31.348427:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."I_Eingaenge"."I_IMS5A_B3":::0:::00:00:31.349423:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."Q_Ausgaenge"."Q_IMS5A_M1":::1:::00:00:31.349423:::bool
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.617621660232544:::00:00:32.334710:::float
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."Q_Ausgaenge"."Q_IMS5A_M2":::1:::00:00:32.334710:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."Q_Ausgaenge"."Q_IMS5A_QR":::0:::00:00:32.334710:::bool
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.6147282123565674:::00:00:33.332063:::float
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."I_Eingaenge"."I_IMS5A_B4":::0:::00:00:33.332063:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."I_Eingaenge"."I_IMS5A_B5":::1:::00:00:33.332063:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."Q_Ausgaenge"."Q_IMS5A_M2":::0:::00:00:33.332063:::bool
ns=3;s="DB_OPC_UA"."GLOBAL_DATEN"."Systemdruck":::3.618345022201538:::00:00:34.363283:::float
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."I_Eingaenge"."I_IMS5A_B3":::1:::00:00:34.363283:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."I_Eingaenge"."I_IMS5A_B4":::1:::00:00:34.364283:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."I_Eingaenge"."I_IMS5A_B5":::0:::00:00:34.364283:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."Q_Ausgaenge"."Q_IMS5A_M1":::0:::00:00:34.364283:::bool
ns=3;s="DB_OPC_UA"."IMS_5A_M0009682"."Q_Ausgaenge"."Q_IMS5A_QR":::1:::00:00:34.364283:::bool
ns=3;s="DB_OPC_UA"."IMS_5B_M0009682"."Q_Ausgaenge"."Q_IMS5B_QR":::1:::00:00:34.364283:::bool
